task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem
J24_22_23,110.0,j_21068,1,Terminated,579863,579898,100.0,0.59
M5,189.0,j_21068,1,Terminated,579644,579678,100.0,0.3
J6_5_22,123.0,j_21068,1,Terminated,579863,579894,100.0,0.59
R17_16,1.0,j_21068,1,Terminated,579661,579667,100.0,0.49
J19_3_15_17_18,223.0,j_21068,1,Terminated,580000,580031,100.0,0.59
J20_10_11_12_18_19,3.0,j_21068,1,Terminated,580032,580068,100.0,0.59
R4_20,1.0,j_21068,1,Terminated,580068,580078,100.0,0.49
R21_20,1.0,j_21068,1,Terminated,580068,580078,100.0,0.49
J27_2_4_6_21_24_25_26,223.0,j_21068,1,Terminated,580081,580117,100.0,0.59
R7_27,5.0,j_21068,1,Terminated,580117,580127,100.0,0.49
R8_7,1.0,j_21068,1,Terminated,580127,580141,100.0,0.49
R28_9_27,5.0,j_21068,1,Terminated,580117,580133,100.0,0.49
R29_8_28,1.0,j_21068,1,Terminated,580141,580153,100.0,0.49
R30_29,1.0,j_21068,1,Terminated,580153,580157,100.0,0.39
M6,1.0,j_21124,1,Terminated,258334,258400,50.0,0.2
M8,1.0,j_21124,1,Terminated,258334,258334,50.0,0.2
M2,1.0,j_21124,1,Terminated,258334,258334,50.0,0.2
R3_2,1.0,j_21124,1,Terminated,258334,258334,50.0,0.2
R4_3,1.0,j_21124,1,Terminated,258334,258334,50.0,0.2
M5_4,1.0,j_21124,1,Terminated,258334,258337,50.0,0.2
M1,1.0,j_21124,1,Terminated,258334,258338,50.0,0.3
R7_6,1.0,j_21124,1,Terminated,258334,258402,50.0,0.2
R9_8,1.0,j_21124,1,Terminated,258334,258334,50.0,0.2
J10_9,1.0,j_21124,1,Terminated,258334,258335,50.0,0.2
J11_7_10,1.0,j_21124,1,Terminated,258334,258402,50.0,0.2
J12_1_5_11,1.0,j_21124,1,Terminated,258334,258404,50.0,0.2
M7,8.0,j_21140,1,Terminated,553311,553378,50.0,0.39
R8_7,11.0,j_21140,1,Terminated,553311,553436,50.0,0.39
M9,389.0,j_21140,1,Terminated,553311,553388,50.0,0.39
R10_9,1.0,j_21140,1,Terminated,553311,553400,50.0,0.2
J11_8_10,7.0,j_21140,1,Terminated,553311,553492,50.0,0.39
R12_11,1.0,j_21140,1,Terminated,553311,553499,50.0,0.2
M3,1475.0,j_21140,1,Terminated,553311,553414,50.0,0.59
R1_3,1.0,j_21140,1,Terminated,553311,553448,50.0,0.3
R4_3,1.0,j_21140,1,Terminated,553311,553421,50.0,0.2
J5_1_4_10,1.0,j_21140,1,Terminated,553311,553470,50.0,0.3
R6_5,1.0,j_21140,1,Terminated,553311,553474,50.0,0.2
R2_5,1.0,j_21140,1,Terminated,553311,553481,50.0,0.2
J13_2_6_12,1.0,j_21140,1,Terminated,553311,553516,50.0,0.2
M5,1.0,j_21193,1,Terminated,167709,167710,50.0,0.15
M3,1.0,j_21193,1,Terminated,167709,167710,50.0,0.15
M7,1.0,j_21193,1,Terminated,167709,167710,50.0,0.15
R8_7,1.0,j_21193,1,Terminated,167709,167710,50.0,0.15
R6_5,1.0,j_21193,1,Terminated,167709,167710,50.0,0.15
M11,1.0,j_21193,1,Terminated,167709,167710,50.0,0.14
R12_11,1.0,j_21193,1,Terminated,167709,167710,50.0,0.15
M1,1.0,j_21193,1,Terminated,167709,167710,50.0,0.15
R2_1,1.0,j_21193,1,Terminated,167709,167710,50.0,0.15
R4_3,1.0,j_21193,1,Terminated,167709,167710,50.0,0.15
M9,1.0,j_21193,1,Terminated,167709,167710,50.0,0.14
R10_9,1.0,j_21193,1,Terminated,167709,167710,50.0,0.15
M13_2_4_6_8_10_12,19.0,j_21193,1,Terminated,167709,168021,50.0,0.49
R14_13,63.0,j_21193,1,Terminated,167709,168050,50.0,0.39
M3,97.0,j_21284,1,Terminated,457435,457464,100.0,0.3
M4,85.0,j_21284,1,Terminated,457435,457451,100.0,0.3
M1,1.0,j_21284,1,Terminated,457435,457446,100.0,0.3
M2,1.0,j_21284,1,Terminated,457435,457464,100.0,0.35
R5_4,85.0,j_21284,1,Terminated,457435,457451,100.0,0.49
R6_5,1.0,j_21284,1,Terminated,457435,457451,100.0,0.39
M7_6,85.0,j_21284,1,Terminated,457435,457466,100.0,0.35
J8_3_7,183.0,j_21284,1,Terminated,457435,457474,100.0,0.59
J9_3_8,281.0,j_21284,1,Terminated,457435,457479,100.0,0.59
J10_2_9,283.0,j_21284,1,Terminated,457435,457482,100.0,0.59
J11_1_10,285.0,j_21284,1,Terminated,457435,457485,100.0,0.49
M7,1.0,j_21304,1,Terminated,334337,334340,100.0,0.49
R8_7,1.0,j_21304,1,Terminated,334337,334340,100.0,0.39
M1,1.0,j_21304,1,Terminated,334337,334337,100.0,0.3
R2_1,1.0,j_21304,1,Terminated,334337,334337,100.0,0.39
M3_2,1.0,j_21304,1,Terminated,334337,334338,100.0,0.3
R4_3,1.0,j_21304,1,Terminated,334337,334338,100.0,0.39
M5_4,1.0,j_21304,1,Terminated,334337,334339,100.0,0.3
J6_3_5,3.0,j_21304,1,Terminated,334337,334339,100.0,0.59
J9_6_8,5.0,j_21304,1,Terminated,334337,334342,100.0,0.79
R10_9,5.0,j_21304,1,Terminated,334337,334342,100.0,0.49
R11_10,1.0,j_21304,1,Terminated,334337,334342,100.0,0.39
M8,22.0,j_21321,1,Terminated,627637,627661,50.0,0.39
M17,547.0,j_21321,1,Terminated,627639,627719,50.0,0.59
R7_8,1.0,j_21321,1,Terminated,627637,627673,50.0,0.2
M1,2.0,j_21321,1,Terminated,627637,627662,50.0,0.39
R2_1,1.0,j_21321,1,Terminated,627637,627690,50.0,0.3
R18_17,1.0,j_21321,1,Terminated,627637,627777,50.0,0.2
R9_8,1.0,j_21321,1,Terminated,627637,627672,50.0,0.2
M14,142.0,j_21321,1,Terminated,627637,627970,50.0,0.39
R15_14,1.0,j_21321,1,Terminated,627637,627975,50.0,0.2
R16_17,1.0,j_21321,1,Terminated,627637,627740,50.0,0.2
R13_14,1.0,j_21321,1,Terminated,627637,627976,50.0,0.2
M11,127.0,j_21321,1,Terminated,627637,627695,50.0,0.39
R10_11,1.0,j_21321,1,Terminated,627637,627751,50.0,0.2
R12_11,1.0,j_21321,1,Terminated,627637,627705,50.0,0.2
R3_2,1.0,j_21321,1,Terminated,627638,627808,50.0,0.3
M4,14.0,j_21321,1,Terminated,627638,627957,50.0,0.39
R5_4,3.0,j_21321,1,Terminated,627638,628027,50.0,0.39
R6_5,3.0,j_21321,1,Terminated,627638,628082,50.0,0.39
M19,9.0,j_21321,1,Terminated,627637,627659,50.0,0.39
R20_19,1.0,j_21321,1,Terminated,627637,627715,50.0,0.39
R21_20,1.0,j_21321,1,Terminated,627637,627777,50.0,0.3
J22_3_6_7_9_10_12_13_15_16_18_21,3.0,j_21321,1,Terminated,627637,628262,50.0,0.59
R23_22,3.0,j_21321,1,Terminated,627637,628297,50.0,0.3
R24_23,1.0,j_21321,1,Terminated,627637,628311,50.0,0.2
M4,1.0,j_21484,1,Terminated,301829,301830,100.0,0.3
M10,1.0,j_21484,1,Terminated,301829,301831,100.0,0.3
R5_4,1.0,j_21484,1,Terminated,301829,301830,100.0,0.49
R6_5,1.0,j_21484,1,Terminated,301829,301830,100.0,0.39
M9,6.0,j_21484,1,Terminated,301829,301832,100.0,0.3
M1,1.0,j_21484,1,Terminated,301829,301829,100.0,0.3
R2_1,1.0,j_21484,1,Terminated,301829,301829,100.0,0.49
R3_2,1.0,j_21484,1,Terminated,301829,301829,100.0,0.39
M7,7.0,j_21484,1,Terminated,301829,301832,100.0,0.3
R8_7,7.0,j_21484,1,Terminated,301829,301833,100.0,0.49
J11_3_6_8_9_10,17.0,j_21484,1,Terminated,301829,301833,100.0,0.59
R12_11,17.0,j_21484,1,Terminated,301829,301833,100.0,0.49
R13_12,1.0,j_21484,1,Terminated,301829,301833,100.0,0.39
M5,1.0,j_21569,1,Terminated,192403,192403,50.0,0.2
M1,5.0,j_21569,1,Terminated,192403,192412,50.0,0.39
M2,1.0,j_21569,1,Terminated,192403,192404,50.0,0.2
R3_2,1.0,j_21569,1,Terminated,192403,192404,50.0,0.2
M8,1.0,j_21569,1,Terminated,192403,192405,50.0,0.2
M4,1.0,j_21569,1,Terminated,192403,192413,50.0,0.3
M7,1.0,j_21569,1,Terminated,192403,192404,50.0,0.2
M6,1.0,j_21569,1,Terminated,192403,192403,50.0,0.2
J9_5_6_7_8,1.0,j_21569,1,Terminated,192403,192407,50.0,0.2
J10_3_4_9,1.0,j_21569,1,Terminated,192403,192420,50.0,0.3
J11_1_10,1.0,j_21569,1,Terminated,192403,192448,50.0,0.39
M10,1.0,j_21578,1,Terminated,434166,434166,100.0,0.3
M9,1.0,j_21578,1,Terminated,434166,434171,100.0,0.3
M7,7.0,j_21578,1,Terminated,434166,434169,100.0,0.3
R8_7,7.0,j_21578,1,Terminated,434166,434170,100.0,0.49
M4,1.0,j_21578,1,Terminated,434166,434166,100.0,0.3
R5_4,1.0,j_21578,1,Terminated,434166,434166,100.0,0.49
R6_5,1.0,j_21578,1,Terminated,434166,434166,100.0,0.39
M2,1.0,j_21578,1,Terminated,434166,434167,100.0,0.3
R1_2,1.0,j_21578,1,Terminated,434166,434167,100.0,0.49
R3_2,1.0,j_21578,1,Terminated,434166,434167,100.0,0.49
R11_10,1.0,j_21578,1,Terminated,434166,434166,100.0,0.39
J12_6_8_9_11,11.0,j_21578,1,Terminated,434166,434172,100.0,0.59
J13_1_3_12,13.0,j_21578,1,Terminated,434166,434173,100.0,0.59
R14_13,13.0,j_21578,1,Terminated,434166,434174,100.0,0.49
R15_14,13.0,j_21578,1,Terminated,434166,434174,100.0,0.49
R16_15,13.0,j_21578,1,Terminated,434166,434174,100.0,0.49
R17_16,1.0,j_21578,1,Terminated,434166,434174,100.0,0.39
M5,15.0,j_21591,1,Terminated,372602,373008,100.0,0.3
M8,1139.0,j_21591,1,Terminated,372602,372665,100.0,0.3
R9_8,159.0,j_21591,1,Terminated,372666,372717,100.0,0.49
M14,12.0,j_21591,1,Terminated,372602,372689,100.0,0.3
R6_5,15.0,j_21591,1,Terminated,373008,373495,100.0,0.49
M12,2.0,j_21591,1,Terminated,372602,372800,100.0,0.3
M1,1.0,j_21591,1,Terminated,372602,372635,100.0,0.3
R2_1,1.0,j_21591,1,Terminated,372636,372645,100.0,0.49
R3_2,1.0,j_21591,1,Terminated,372645,372655,100.0,0.49
R4_3,1.0,j_21591,1,Terminated,372656,372665,100.0,0.39
J7_4_6,17.0,j_21591,1,Terminated,373495,373786,100.0,0.59
M11,3425.0,j_21591,1,Terminated,372603,372667,100.0,0.3
J13_11_12,1111.0,j_21591,1,Terminated,372800,372855,100.0,0.59
J15_13_14,75.0,j_21591,1,Terminated,372855,372895,100.0,0.59
R16_15,2.0,j_21591,1,Terminated,372896,372945,100.0,0.49
R17_16,1.0,j_21591,1,Terminated,372945,373016,100.0,0.49
J10_7_9,101.0,j_21591,1,Terminated,373786,373943,100.0,0.59
J18_10_17,101.0,j_21591,1,Terminated,373944,374003,100.0,0.49
M5,3.0,j_21597,1,Terminated,172329,172355,100.0,0.3
R6_5,3.0,j_21597,1,Terminated,172329,172357,100.0,0.49
M4,400.0,j_21597,1,Terminated,172329,172339,100.0,0.3
M1,1.0,j_21597,1,Terminated,172329,172330,100.0,0.3
R2_1,1.0,j_21597,1,Terminated,172329,172330,100.0,0.49
R3_2,1.0,j_21597,1,Terminated,172329,172331,100.0,0.39
M7,1.0,j_21597,1,Terminated,172329,172330,100.0,0.3
R8_7,1.0,j_21597,1,Terminated,172329,172330,100.0,0.49
R9_8,1.0,j_21597,1,Terminated,172329,172330,100.0,0.49
J10_3_4_6_9,405.0,j_21597,1,Terminated,172329,172362,100.0,0.59
R11_10,1.0,j_21597,1,Terminated,172329,172362,100.0,0.39
M21,21.0,j_21600,1,Terminated,496078,496220,50.0,0.59
R5_21,15.0,j_21600,1,Terminated,496078,496217,50.0,0.3
R17_21,27.0,j_21600,1,Terminated,496078,496224,50.0,0.3
R18_17,5.0,j_21600,1,Terminated,496078,496226,50.0,0.3
R19_21,27.0,j_21600,1,Terminated,496078,496223,50.0,0.3
R20_19,15.0,j_21600,1,Terminated,496078,496236,50.0,0.3
R22_21,15.0,j_21600,1,Terminated,496078,496228,50.0,0.3
R6_5,5.0,j_21600,1,Terminated,496078,496218,50.0,0.3
R12_21,15.0,j_21600,1,Terminated,496078,496231,50.0,0.3
R9_21,15.0,j_21600,1,Terminated,496078,496230,50.0,0.3
R10_9,15.0,j_21600,1,Terminated,496078,496242,50.0,0.3
R11_10,15.0,j_21600,1,Terminated,496078,496252,50.0,0.39
R1_21,5.0,j_21600,1,Terminated,496078,496213,50.0,0.3
R2_1,5.0,j_21600,1,Terminated,496078,496214,50.0,0.3
R14_21,15.0,j_21600,1,Terminated,496078,496227,50.0,0.3
R15_14,5.0,j_21600,1,Terminated,496078,496232,50.0,0.3
R16_15,5.0,j_21600,1,Terminated,496078,496234,50.0,0.2
R3_2,5.0,j_21600,1,Terminated,496078,496216,50.0,0.3
R4_3,5.0,j_21600,1,Terminated,496078,496217,50.0,0.2
R23_22,15.0,j_21600,1,Terminated,496078,496239,50.0,0.3
J24_20_23,27.0,j_21600,1,Terminated,496078,496251,50.0,0.3
J25_16_18_24,15.0,j_21600,1,Terminated,496078,496271,50.0,0.39
R7_21,27.0,j_21600,1,Terminated,496078,496217,50.0,0.3
R8_7,5.0,j_21600,1,Terminated,496078,496218,50.0,0.2
R13_12,15.0,j_21600,1,Terminated,496078,496241,50.0,0.3
J26_11_13_25,37.0,j_21600,1,Terminated,496078,496286,50.0,0.3
J27_6_8_26,15.0,j_21600,1,Terminated,496078,496320,50.0,0.49
J28_4_27,15.0,j_21600,1,Terminated,496078,496342,50.0,0.39
M11,236.0,j_21674,1,Terminated,472947,473022,50.0,0.59
M1,45.0,j_21674,1,Terminated,472947,472953,50.0,0.16
M6,45.0,j_21674,1,Terminated,472947,472953,50.0,0.15
M2,10.0,j_21674,1,Terminated,472947,472950,50.0,0.15
R3_2,1.0,j_21674,1,Terminated,472947,472950,50.0,0.15
M4,2.0,j_21674,1,Terminated,472947,472949,50.0,0.2
M5,4.0,j_21674,1,Terminated,472947,472949,50.0,0.2
R7_3_4_5_6,1.0,j_21674,1,Terminated,472947,472953,50.0,0.15
R8_7,1.0,j_21674,1,Terminated,472947,472953,50.0,0.15
J9_1_8,1.0,j_21674,1,Terminated,472947,472959,50.0,0.15
J10_9_11,271.0,j_21674,1,Terminated,472947,473058,50.0,0.3
J12_10_11,273.0,j_21674,1,Terminated,472947,473086,50.0,0.3
R13_12,1.0,j_21674,1,Terminated,472947,473086,50.0,0.15
J14_2_13,1.0,j_21674,1,Terminated,472947,473086,50.0,0.16
R15_14,1.0,j_21674,1,Terminated,472947,473087,50.0,0.15
M13,1.0,j_21698,1,Terminated,311263,311264,100.0,0.3
R1_13,1.0,j_21698,1,Terminated,311263,311264,100.0,0.49
M5,1.0,j_21698,1,Terminated,311263,311264,100.0,0.3
M12,6.0,j_21698,1,Terminated,311263,311265,100.0,0.3
R14_13,1.0,j_21698,1,Terminated,311263,311264,100.0,0.49
R6_5,1.0,j_21698,1,Terminated,311263,311264,100.0,0.49
R7_6,1.0,j_21698,1,Terminated,311263,311264,100.0,0.39
M19,1.0,j_21698,1,Terminated,311263,311266,100.0,0.3
M15,1.0,j_21698,1,Terminated,311263,311274,100.0,0.3
R16_15,1.0,j_21698,1,Terminated,311263,311274,100.0,0.49
R2_15,1.0,j_21698,1,Terminated,311263,311275,100.0,0.49
R3_1_2,3.0,j_21698,1,Terminated,311263,311275,100.0,0.49
R4_3,1.0,j_21698,1,Terminated,311263,311275,100.0,0.39
R20_19,1.0,j_21698,1,Terminated,311263,311266,100.0,0.49
R21_20,1.0,j_21698,1,Terminated,311263,311266,100.0,0.39
M11,1.0,j_21698,1,Terminated,311263,311269,100.0,0.3
M8,1.0,j_21698,1,Terminated,311263,311264,100.0,0.3
M17,1.0,j_21698,1,Terminated,311263,311263,100.0,0.3
R18_17,1.0,j_21698,1,Terminated,311263,311263,100.0,0.39
R9_8,1.0,j_21698,1,Terminated,311263,311264,100.0,0.49
R10_9,1.0,j_21698,1,Terminated,311263,311264,100.0,0.39
J22_4_7_10_11_12_14_16_18_21,15.0,j_21698,1,Terminated,311263,311278,100.0,0.59
R23_22,15.0,j_21698,1,Terminated,311263,311278,100.0,0.49
R24_23,15.0,j_21698,1,Terminated,311263,311278,100.0,0.49
R25_24,1.0,j_21698,1,Terminated,311263,311278,100.0,0.39
M3,1.0,j_21701,1,Terminated,595868,595873,100.0,0.3
M6,2.0,j_21701,1,Terminated,595868,595873,100.0,0.3
M8,2.0,j_21701,1,Terminated,595868,595872,100.0,0.3
M4,4.0,j_21701,1,Terminated,595868,595872,100.0,0.3
M10,1.0,j_21701,1,Terminated,595868,595876,100.0,0.3
M11,2.0,j_21701,1,Terminated,595868,595875,100.0,0.3
M9,1.0,j_21701,1,Terminated,595868,595873,100.0,0.3
M7,3.0,j_21701,1,Terminated,595868,595873,100.0,0.3
M2,1.0,j_21701,1,Terminated,595868,595872,100.0,0.3
M12,2.0,j_21701,1,Terminated,595868,595872,100.0,0.3
M1,2.0,j_21701,1,Terminated,595868,595873,100.0,0.3
M5,1.0,j_21701,1,Terminated,595868,595872,100.0,0.3
R13_1_2_3_4_5_6_7_8_9_10_11_12,1.0,j_21701,1,Terminated,595878,595905,100.0,0.39
M1,159.0,j_21715,1,Terminated,688427,688444,100.0,0.3
R2_1,55.0,j_21715,1,Terminated,688427,688448,100.0,0.49
M9,1.0,j_21715,1,Terminated,688427,688428,100.0,0.3
R7_9,1.0,j_21715,1,Terminated,688427,688429,100.0,0.39
M8_7,15.0,j_21715,1,Terminated,688427,688457,100.0,0.3
M3,54.0,j_21715,1,Terminated,688427,688429,100.0,0.3
R4_3,55.0,j_21715,1,Terminated,688427,688432,100.0,0.49
J10_8_9,17.0,j_21715,1,Terminated,688427,688459,100.0,0.59
M5,45.0,j_21715,1,Terminated,688427,688441,100.0,0.3
R6_5,45.0,j_21715,1,Terminated,688427,688444,100.0,0.49
J11_2_4_6_10,173.0,j_21715,1,Terminated,688427,688460,100.0,0.49
M13,47.0,j_21747,1,Terminated,440863,440872,50.0,0.2
M3,1.0,j_21747,1,Terminated,440863,440867,50.0,0.2
R4_3,1.0,j_21747,1,Terminated,440863,440872,50.0,0.2
M1,1.0,j_21747,1,Terminated,440863,440867,50.0,0.2
R2_1,1.0,j_21747,1,Terminated,440863,440871,50.0,0.2
M7,1.0,j_21747,1,Terminated,440863,440867,50.0,0.2
R8_7,1.0,j_21747,1,Terminated,440863,440872,50.0,0.2
M10,1.0,j_21747,1,Terminated,440863,440867,50.0,0.2
R9_10,1.0,j_21747,1,Terminated,440863,440871,50.0,0.2
R11_10,1.0,j_21747,1,Terminated,440863,440871,50.0,0.2
M12_2_4_8_9_11,5.0,j_21747,1,Terminated,440863,440881,50.0,0.2
R5_12,1.0,j_21747,1,Terminated,440863,440884,50.0,0.2
M6_5,379.0,j_21747,1,Terminated,440863,440905,50.0,0.59
J14_6_12_13,1.0,j_21747,1,Terminated,440863,441103,50.0,0.39
R15_14,1.0,j_21747,1,Terminated,440863,441109,50.0,0.2
R16_15,1.0,j_21747,1,Terminated,440863,441113,50.0,0.2
M5,1.0,j_21763,1,Terminated,143172,143237,100.0,0.3
M3,1.0,j_21763,1,Terminated,143172,143191,100.0,0.3
M8,1.0,j_21763,1,Terminated,143172,143179,100.0,0.3
M4,2.0,j_21763,1,Terminated,143172,143184,100.0,0.3
M11,495.0,j_21763,1,Terminated,143172,143209,100.0,0.3
M12,2.0,j_21763,1,Terminated,143171,143247,100.0,0.3
M9,1.0,j_21763,1,Terminated,143172,143270,100.0,0.3
M1,34.0,j_21763,1,Terminated,143171,143659,100.0,0.3
M7,1.0,j_21763,1,Terminated,143172,143179,100.0,0.3
M2,1.0,j_21763,1,Terminated,143172,143175,100.0,0.3
M10,2.0,j_21763,1,Terminated,143171,143242,100.0,0.3
M6,1.0,j_21763,1,Terminated,143172,143179,100.0,0.3
J13_1_2_3_4_5_6_7_8_9_10_11_12,543.0,j_21763,1,Terminated,143661,143763,100.0,0.59
R14_13,6.0,j_21763,1,Terminated,143763,143813,100.0,0.49
R15_14,6.0,j_21763,1,Terminated,143814,143855,100.0,0.49
R16_15,6.0,j_21763,1,Terminated,143855,143880,100.0,0.39
M1,1.0,j_21803,1,Terminated,349707,349712,50.0,0.3
M12,39.0,j_21803,1,Terminated,349707,349715,50.0,0.39
M4,1.0,j_21803,1,Terminated,349707,349710,50.0,0.2
M6,1.0,j_21803,1,Terminated,349707,349710,50.0,0.2
R7_6,1.0,j_21803,1,Terminated,349707,349714,50.0,0.2
M8,280.0,j_21803,1,Terminated,349707,349787,50.0,0.49
M9,37.0,j_21803,1,Terminated,349707,349716,50.0,0.39
M3,5.0,j_21803,1,Terminated,349707,349715,50.0,0.3
R5_4,1.0,j_21803,1,Terminated,349707,349713,50.0,0.2
M10,22.0,j_21803,1,Terminated,349707,349715,50.0,0.39
J11_9_10,1.0,j_21803,1,Terminated,349707,349726,50.0,0.3
J13_11_12,1.0,j_21803,1,Terminated,349707,349736,50.0,0.3
J14_5_7_8_13,281.0,j_21803,1,Terminated,349707,349826,50.0,0.39
M2,5.0,j_21803,1,Terminated,349707,349726,50.0,0.3
J15_1_2_3_14,3.0,j_21803,1,Terminated,349707,349846,50.0,0.3
M1,70.0,j_21848,1,Terminated,275853,275865,50.0,0.39
R17_1,1.0,j_21848,1,Terminated,275853,275889,50.0,0.2
R12_1,1.0,j_21848,1,Terminated,275853,275888,50.0,0.2
R18_17,1.0,j_21848,1,Terminated,275853,275900,50.0,0.2
R19_18,1.0,j_21848,1,Terminated,275853,275906,50.0,0.2
R20_19,1.0,j_21848,1,Terminated,275853,275910,50.0,0.2
R7_1,1.0,j_21848,1,Terminated,275853,275893,50.0,0.2
R8_7,1.0,j_21848,1,Terminated,275853,275905,50.0,0.2
R9_8,1.0,j_21848,1,Terminated,275853,275911,50.0,0.2
R10_9,1.0,j_21848,1,Terminated,275853,275915,50.0,0.2
R11_10,1.0,j_21848,1,Terminated,275853,275918,50.0,0.2
R13_12,1.0,j_21848,1,Terminated,275853,275901,50.0,0.2
R14_13,1.0,j_21848,1,Terminated,275853,275906,50.0,0.2
R15_14,1.0,j_21848,1,Terminated,275853,275910,50.0,0.2
R21_20,1.0,j_21848,1,Terminated,275853,275914,50.0,0.2
R16_15,1.0,j_21848,1,Terminated,275853,275913,50.0,0.2
R2_1,1.0,j_21848,1,Terminated,275853,275892,50.0,0.2
R3_2,1.0,j_21848,1,Terminated,275853,275906,50.0,0.2
R4_3,1.0,j_21848,1,Terminated,275853,275912,50.0,0.2
R5_4,1.0,j_21848,1,Terminated,275853,275916,50.0,0.2
R6_5,1.0,j_21848,1,Terminated,275853,275919,50.0,0.2
M9,1.0,j_21871,1,Terminated,217885,217890,50.0,0.2
M4,1.0,j_21871,1,Terminated,217885,217888,50.0,0.2
R5_4,1.0,j_21871,1,Terminated,217885,217890,50.0,0.2
M6,1.0,j_21871,1,Terminated,217885,217889,50.0,0.2
R7_6,1.0,j_21871,1,Terminated,217885,217892,50.0,0.2
M8_5_7,3.0,j_21871,1,Terminated,217885,217897,50.0,0.3
J10_8_9,1.0,j_21871,1,Terminated,217885,217904,50.0,0.3
M11,1.0,j_21871,1,Terminated,217885,217890,50.0,0.2
M1,1.0,j_21871,1,Terminated,217885,217888,50.0,0.2
R2_1,1.0,j_21871,1,Terminated,217885,217891,50.0,0.2
M3_2,1.0,j_21871,1,Terminated,217885,217896,50.0,0.2
J12_3_10_11,1.0,j_21871,1,Terminated,217885,217910,50.0,0.2
M8,1.0,j_21923,1,Terminated,255491,255493,100.0,0.3
M1,1.0,j_21923,1,Terminated,255491,255492,100.0,0.3
R5_8,1.0,j_21923,1,Terminated,255491,255493,100.0,0.49
R9_8,1.0,j_21923,1,Terminated,255491,255493,100.0,0.49
M3,1.0,j_21923,1,Terminated,255491,255492,100.0,0.3
R4_3,1.0,j_21923,1,Terminated,255491,255492,100.0,0.49
M10,1.0,j_21923,1,Terminated,255491,255492,100.0,0.3
J11_9_10,3.0,j_21923,1,Terminated,255491,255493,100.0,0.59
J6_5_10,3.0,j_21923,1,Terminated,255491,255493,100.0,0.59
R7_6,3.0,j_21923,1,Terminated,255491,255493,100.0,0.49
R2_1,1.0,j_21923,1,Terminated,255491,255492,100.0,0.49
R12_11,3.0,j_21923,1,Terminated,255491,255493,100.0,0.49
J13_2_4_7_8_12,9.0,j_21923,1,Terminated,255491,255493,100.0,0.59
R14_13,1.0,j_21923,1,Terminated,255491,255493,100.0,0.39
M16,1.0,j_21938,1,Terminated,633619,633620,100.0,0.3
M10,1.0,j_21938,1,Terminated,633619,633620,100.0,0.3
M1,3.0,j_21938,1,Terminated,633619,633623,100.0,0.3
R4_10,1.0,j_21938,1,Terminated,633619,633620,100.0,0.49
R7_10,1.0,j_21938,1,Terminated,633619,633620,100.0,0.49
R8_7,1.0,j_21938,1,Terminated,633619,633620,100.0,0.39
M15,1.0,j_21938,1,Terminated,633619,633619,100.0,0.3
R11_10,1.0,j_21938,1,Terminated,633619,633620,100.0,0.49
R12_11,1.0,j_21938,1,Terminated,633619,633620,100.0,0.39
M13_8_12,3.0,j_21938,1,Terminated,633619,633621,100.0,0.3
R14_13,3.0,j_21938,1,Terminated,633619,633621,100.0,0.49
R9_13,3.0,j_21938,1,Terminated,633619,633621,100.0,0.49
R2_1,3.0,j_21938,1,Terminated,633619,633623,100.0,0.49
R3_2,1.0,j_21938,1,Terminated,633619,633623,100.0,0.39
R5_4,1.0,j_21938,1,Terminated,633619,633620,100.0,0.39
M6_5,1.0,j_21938,1,Terminated,633619,633630,100.0,0.3
J17_3_6_9_14_15_16,11.0,j_21938,1,Terminated,633619,633631,100.0,0.49
M8,4.0,j_22002,1,Terminated,598702,598707,100.0,0.3
M7,2.0,j_22002,1,Terminated,598702,598704,100.0,0.3
M1,179.0,j_22002,1,Terminated,598702,598708,100.0,0.3
M2,2.0,j_22002,1,Terminated,598702,598707,100.0,0.3
J3_1_2,181.0,j_22002,1,Terminated,598702,598720,100.0,0.59
J4_3_8,185.0,j_22002,1,Terminated,598702,598732,100.0,0.59
M6,4.0,j_22002,1,Terminated,598702,598715,100.0,0.3
J9_7_8,7.0,j_22002,1,Terminated,598702,598708,100.0,0.59
J10_6_9,11.0,j_22002,1,Terminated,598702,598716,100.0,0.59
J5_4_6,189.0,j_22002,1,Terminated,598702,598733,100.0,0.59
R11_5_10,201.0,j_22002,1,Terminated,598702,598733,100.0,0.39
M9,1.0,j_22091,1,Terminated,620082,620088,50.0,0.2
R10_9,1.0,j_22091,1,Terminated,620082,620094,50.0,0.2
M6,1.0,j_22091,1,Terminated,620082,620086,50.0,0.2
R11_10,1.0,j_22091,1,Terminated,620082,620098,50.0,0.2
M12_11,1.0,j_22091,1,Terminated,620082,620102,50.0,0.2
R3_12,1.0,j_22091,1,Terminated,620082,620106,50.0,0.2
M7,1.0,j_22091,1,Terminated,620082,620094,50.0,0.2
R8_7,1.0,j_22091,1,Terminated,620082,620099,50.0,0.2
J13_8_12,1.0,j_22091,1,Terminated,620082,620111,50.0,0.2
R1_12,1.0,j_22091,1,Terminated,620082,620107,50.0,0.2
M4_1_3,533.0,j_22091,1,Terminated,620082,620115,50.0,0.2
R5_4,1.0,j_22091,1,Terminated,620082,620129,50.0,0.2
R2_4,1.0,j_22091,1,Terminated,620082,620158,50.0,0.3
J14_6_13,1.0,j_22091,1,Terminated,620082,620117,50.0,0.2
